Timestamp,Machine ID,Operator ID,Engine Hours,Fuel Used (L),Fuel Level (%),Load Cycles,Idling Time (min),Seatbelt Status,Safety Alert Triggered,Engine Temp (C),Ambient Temp (C),Proximity Event,Weather,Hours Into Shift,Minutes Since Break,Alerts So Far Today,Unusual Use,Transmission Temp (C),Track Tension (%),Undercarriage Wear (%),Safety Alert Next Hour,Hydraulic Temp (C),Hydraulic Pressure (bar),Payload (kg),Tyre Pressure (psi)
2025-05-30 15:00:00,EXC001,OP1001,1450.0,1.7,66.2,0,20,Fastened,No,86.4,33.3,No,clear,8,240,1,,,67.4,,,78.5,245.6,,
2025-05-30 15:00:00,LDR001,OP1002,960.0,5.6,63.4,16,12,Fastened,No,98.3,43.3,No,hot,8,240,1,,90.6,,,,,,4257,70.6
2025-05-31 07:00:00,DZR001,OP1002,2291.0,6.0,88.4,15,6,Fastened,No,84.6,21.9,No,hot,0,0,0,,85.2,76.0,52.4,No,,,,
2025-05-31 07:00:00,EXC001,OP1001,1451.0,4.9,87.3,17,5,Fastened,No,85.4,16.0,No,clear,0,0,0,,,82.2,,No,79.6,286.5,,
2025-05-31 07:00:00,LDR001,OP1002,961.0,5.8,88.6,17,6,Fastened,No,86.2,17.1,No,clear,0,0,0,,87.6,,,No,,,5120,67.4
2025-05-31 08:00:00,DZR001,OP1002,2292.0,1.5,88.0,0,32,Fastened,No,80.3,26.7,No,hot,1,60,0,,77.4,81.9,52.2,Yes,,,,
2025-05-31 08:00:00,EXC001,OP1001,1452.0,6.0,85.9,18,12,Fastened,No,86.7,18.2,No,clear,1,60,0,,,72.7,,No,84.9,267.9,,
2025-05-31 08:00:00,LDR001,OP1002,962.0,6.2,87.1,17,12,Fastened,No,82.9,20.7,No,clear,1,60,0,,76.9,,,No,,,5311,67.5
2025-05-31 09:00:00,DZR001,OP1002,2293.0,1.4,87.7,0,53,Fastened,Yes,81.0,31.7,No,hot,2,120,0,,80.9,83.3,52.8,Yes,,,,
2025-05-31 09:00:00,EXC001,OP1001,1453.0,6.8,84.2,18,12,Fastened,No,84.4,25.2,No,clear,2,120,0,,,81.2,,No,79.0,297.3,,
2025-05-31 09:00:00,LDR001,OP1002,963.0,5.2,85.9,8,9,Fastened,No,82.9,24.6,No,clear,2,120,0,,76.9,,,No,,,4577,64.1
2025-05-31 10:00:00,DZR001,OP1002,2294.0,6.7,86.0,6,4,Unfastened,Yes,88.2,33.9,No,hot,3,180,1,,79.5,68.8,52.6,Yes,,,,
2025-05-31 10:00:00,EXC001,OP1001,1454.0,6.6,82.6,18,4,Fastened,No,85.3,28.6,No,clear,3,180,0,,,70.1,,No,80.3,257.1,,
2025-05-31 10:00:00,LDR001,OP1002,964.0,6.7,84.2,13,11,Fastened,No,82.1,28.2,No,clear,3,180,0,,78.4,,,No,,,5405,70.7
2025-05-31 11:00:00,DZR001,OP1002,2295.0,5.1,84.8,17,8,Unfastened,Yes,95.0,38.7,No,hot,4,240,2,,99.7,82.9,52.4,Yes,,,,
2025-05-31 11:00:00,EXC001,OP1001,1455.0,6.3,81.0,7,8,Fastened,No,84.6,31.3,No,clear,4,240,0,,,81.6,,No,79.7,313.2,,
2025-05-31 11:00:00,LDR001,OP1002,965.0,5.2,83.0,11,5,Fastened,No,86.3,32.8,No,clear,4,240,0,,82.0,,,No,,,4187,65.2
2025-05-31 12:00:00,DZR001,OP1002,2296.0,1.5,84.4,0,35,Unfastened,Yes,87.5,39.7,No,hot,5,300,3,,85.9,82.9,52.7,No,,,,
2025-05-31 12:00:00,EXC001,OP1001,1456.0,1.6,80.7,0,32,Fastened,No,85.9,36.3,No,clear,5,60,0,,,80.3,,No,83.5,281.9,,
2025-05-31 12:00:00,LDR001,OP1002,966.0,6.1,81.5,10,4,Fastened,No,87.5,32.9,No,clear,5,300,0,,90.4,,,Yes,,,4992,64.6
2025-05-31 13:00:00,DZR001,OP1002,2297.0,4.3,83.4,10,10,Fastened,No,91.0,42.4,No,hot,6,360,4,,86.0,69.1,52.9,Yes,,,,
2025-05-31 13:00:00,EXC001,OP1001,1457.0,5.5,79.3,8,7,Fastened,No,88.6,37.1,No,clear,6,120,0,,,82.5,,No,81.8,245.0,,
2025-05-31 13:00:00,LDR001,OP1002,967.0,6.1,80.0,18,9,Fastened,Yes,92.5,34.3,Yes,clear,6,360,0,,84.4,,,No,,,5854,71.5
2025-05-31 14:00:00,DZR001,OP1002,2298.0,2.1,82.9,0,55,Unfastened,Yes,87.2,40.9,No,hot,7,420,4,,84.6,69.3,51.9,Yes,,,,
2025-05-31 14:00:00,EXC001,OP1001,1458.0,6.8,77.7,18,4,Fastened,No,93.5,37.7,No,clear,7,180,0,,,62.6,,Yes,92.0,302.5,,
2025-05-31 14:00:00,LDR001,OP1002,968.0,5.3,78.7,7,7,Fastened,No,83.3,37.0,No,clear,7,420,1,,74.8,,,No,,,3989,62.1
2025-05-31 15:00:00,DZR001,OP1002,2299.0,3.0,82.1,0,34,Unfastened,Yes,86.7,40.4,No,hot,8,480,5,,82.5,78.3,52.6,,,,,
2025-05-31 15:00:00,EXC001,OP1001,1459.0,5.6,76.3,15,9,Unfastened,Yes,89.7,33.8,No,clear,8,240,0,,,86.7,,,86.7,271.1,,
2025-05-31 15:00:00,LDR001,OP1002,969.0,4.0,77.7,8,6,Fastened,No,87.9,32.7,No,clear,8,480,1,,78.2,,,,,,4880,70.5
2025-06-01 07:00:00,DZR001,OP1002,2300.0,4.1,87.5,16,7,Fastened,No,79.8,13.2,No,rain,0,0,0,,80.5,80.0,53.6,No,,,,
2025-06-01 07:00:00,EXC001,OP1001,1460.0,4.7,79.0,9,8,Unfastened,Yes,79.2,17.7,No,clear,0,0,0,,,74.3,,No,73.0,290.2,,
2025-06-01 07:00:00,LDR001,OP1002,970.0,4.9,88.0,18,2,Fastened,No,84.9,16.5,No,clear,0,0,0,,81.3,,,No,,,5848,70.9
2025-06-01 08:00:00,DZR001,OP1002,2301.0,4.3,86.4,12,4,Fastened,No,79.2,14.4,No,rain,1,60,0,,76.5,84.0,53.1,No,,,,
2025-06-01 08:00:00,EXC001,OP1001,1461.0,4.2,78.0,11,4,Fastened,No,79.1,20.1,No,clear,1,60,1,,,77.5,,No,69.7,312.6,,
2025-06-01 08:00:00,LDR001,OP1002,971.0,2.3,87.5,0,20,Fastened,No,81.3,17.9,No,clear,1,60,0,,79.9,,,No,,,0,71.0
2025-06-01 09:00:00,DZR001,OP1002,2302.0,6.8,84.8,18,6,Fastened,No,82.2,20.0,No,rain,2,120,0,,84.3,72.6,51.8,No,,,,
2025-06-01 09:00:00,EXC001,OP1001,1462.0,5.2,76.7,17,11,Fastened,No,87.1,23.7,No,clear,2,120,1,,,76.7,,No,77.5,250.4,,
2025-06-01 09:00:00,LDR001,OP1002,972.0,4.9,86.3,7,4,Fastened,No,83.9,24.8,No,clear,2,120,0,,82.4,,,No,,,4184,67.5
2025-06-01 10:00:00,DZR001,OP1002,2303.0,5.4,83.5,15,4,Fastened,No,84.1,24.1,No,rain,3,180,0,,83.2,68.8,52.3,No,,,,
2025-06-01 10:00:00,EXC001,OP1001,1463.0,6.4,75.1,0,4,Fastened,No,84.4,29.2,No,clear,3,180,1,no_work_run,,77.9,,No,74.2,311.1,,
2025-06-01 10:00:00,LDR001,OP1002,973.0,3.0,85.5,0,29,Fastened,No,86.0,29.0,No,clear,3,180,0,,80.1,,,No,,,0,66.7
2025-06-01 11:00:00,DZR001,OP1002,2304.0,4.2,82.4,16,5,Fastened,No,85.7,27.4,No,rain,4,240,0,,81.7,75.9,53.5,No,,,,
2025-06-01 11:00:00,EXC001,OP1001,1464.0,5.6,73.8,6,5,Fastened,No,84.3,33.4,No,clear,4,240,1,,,84.9,,No,82.5,262.9,,
2025-06-01 11:00:00,LDR001,OP1002,974.0,1.6,85.1,0,23,Fastened,No,84.4,30.2,No,clear,4,240,0,,85.7,,,No,,,0,70.6
2025-06-01 12:00:00,DZR001,OP1002,2305.0,5.3,81.1,18,9,Fastened,No,89.3,29.7,No,rain,5,60,0,,80.7,63.3,53.5,No,,,,
2025-06-01 12:00:00,EXC001,OP1001,1465.0,1.7,73.4,0,17,Fastened,No,87.7,36.1,No,clear,5,300,1,,,67.4,,Yes,83.6,296.9,,
2025-06-01 12:00:00,LDR001,OP1002,975.0,4.0,84.2,6,3,Fastened,No,88.8,36.0,No,clear,5,60,0,,79.3,,,No,,,5283,66.9
2025-06-01 13:00:00,DZR001,OP1002,2306.0,7.2,79.4,8,5,Fastened,No,82.1,29.9,No,rain,6,120,0,,80.0,70.9,51.7,No,,,,
2025-06-01 13:00:00,EXC001,OP1001,1466.0,6.8,71.7,15,5,Unfastened,Yes,94.1,36.4,No,clear,6,360,1,,,76.8,,No,85.3,259.1,,
2025-06-01 13:00:00,LDR001,OP1002,976.0,6.8,82.5,9,9,Fastened,No,83.1,36.4,No,clear,6,120,0,,76.5,,,No,,,5387,62.2
2025-06-01 14:00:00,DZR001,OP1002,2307.0,6.3,77.9,17,12,Fastened,No,89.1,31.1,No,rain,7,180,0,,80.8,58.3,52.3,No,,,,
2025-06-01 14:00:00,EXC001,OP1001,1467.0,4.1,70.7,10,4,Fastened,No,88.7,37.7,No,clear,7,420,2,,,71.6,,Yes,84.0,318.9,,
2025-06-01 14:00:00,LDR001,OP1002,977.0,7.0,80.8,15,11,Fastened,No,93.3,34.4,No,clear,7,180,0,,88.3,,,No,,,5317,71.2
2025-06-01 15:00:00,DZR001,OP1002,2308.0,4.3,76.8,14,8,Fastened,No,84.0,29.8,No,rain,8,240,0,,82.7,76.6,53.6,,,,,
2025-06-01 15:00:00,EXC001,OP1001,1468.0,6.8,69.0,11,11,Unfastened,Yes,87.4,33.8,No,clear,8,480,2,,,70.5,,,84.9,282.8,,
2025-06-01 15:00:00,LDR001,OP1002,978.0,2.8,80.1,0,22,Fastened,No,85.4,34.5,No,clear,8,240,0,,79.7,,,,,,0,64.7
2025-06-02 07:00:00,DZR001,OP1002,2309.0,7.1,98.3,14,10,Fastened,No,74.8,17.1,No,clear,0,0,0,,76.3,83.8,52.0,No,,,,
2025-06-02 07:00:00,EXC001,OP1001,1469.0,6.2,80.8,17,9,Fastened,No,80.0,15.2,No,overcast,0,0,0,,,69.1,,No,71.2,276.0,,
2025-06-02 07:00:00,LDR001,OP1002,979.0,7.2,96.6,11,3,Fastened,No,74.8,17.4,No,dust,0,0,0,,73.6,,,No,,,5620,71.8
2025-06-02 08:00:00,DZR001,OP1002,2310.0,5.6,96.9,7,5,Fastened,No,74.5,18.0,No,clear,1,60,0,,68.5,70.6,52.9,No,,,,
2025-06-02 08:00:00,EXC001,OP1001,1470.0,5.0,79.6,16,2,Fastened,No,80.7,18.0,No,overcast,1,60,0,,,77.8,,No,74.8,282.9,,
2025-06-02 08:00:00,LDR001,OP1002,980.0,6.8,94.9,13,7,Fastened,No,79.7,20.9,No,dust,1,60,0,,76.7,,,No,,,5725,65.1
2025-06-02 09:00:00,DZR001,OP1002,2311.0,6.3,95.4,13,5,Fastened,No,79.6,24.7,No,clear,2,120,0,,75.2,59.9,52.6,No,,,,
2025-06-02 09:00:00,EXC001,OP1001,1471.0,4.2,78.6,7,9,Fastened,No,77.4,23.0,No,overcast,2,120,0,,,71.3,,No,70.8,312.6,,
2025-06-02 09:00:00,LDR001,OP1002,981.0,6.4,93.4,14,8,Fastened,No,83.6,27.1,No,dust,2,120,0,,79.0,,,No,,,4561,70.2
2025-06-02 10:00:00,DZR001,OP1002,2312.0,5.7,94.0,16,4,Fastened,No,88.7,26.8,No,clear,3,180,0,,81.4,66.3,52.1,No,,,,
2025-06-02 10:00:00,EXC001,OP1001,1472.0,4.1,77.6,6,5,Fastened,No,83.2,24.1,No,overcast,3,180,0,,,68.3,,No,79.0,304.2,,
2025-06-02 10:00:00,LDR001,OP1002,982.0,4.1,92.4,13,11,Fastened,No,85.8,29.5,No,dust,3,180,0,,77.5,,,No,,,4827,70.7
2025-06-02 11:00:00,DZR001,OP1002,2313.0,7.4,92.2,18,9,Fastened,No,91.6,31.3,No,clear,4,240,0,,95.6,68.9,52.7,No,,,,
2025-06-02 11:00:00,EXC001,OP1001,1473.0,5.6,76.2,11,12,Fastened,No,83.4,30.7,No,overcast,4,240,0,,,74.9,,No,73.2,292.5,,
2025-06-02 11:00:00,LDR001,OP1002,983.0,7.4,90.6,9,8,Fastened,No,85.3,36.1,No,dust,4,240,0,,79.0,,,No,,,5689,62.9
2025-06-02 12:00:00,DZR001,OP1002,2314.0,4.0,91.2,18,10,Fastened,No,93.0,32.4,No,clear,5,60,0,,88.3,68.2,53.1,No,,,,
2025-06-02 12:00:00,EXC001,OP1001,1474.0,6.2,74.7,17,2,Fastened,No,88.2,31.4,No,overcast,5,60,0,,,87.6,,No,80.3,317.1,,
2025-06-02 12:00:00,LDR001,OP1002,984.0,5.3,89.3,6,11,Fastened,No,85.1,35.4,No,dust,5,60,0,,82.9,,,No,,,5456,68.9
2025-06-02 13:00:00,DZR001,OP1002,2315.0,2.1,90.7,0,30,Fastened,No,86.7,34.4,No,clear,6,120,0,,81.9,78.2,52.1,No,,,,
2025-06-02 13:00:00,EXC001,OP1001,1475.0,4.4,73.7,8,8,Fastened,No,88.7,34.3,No,overcast,6,120,0,,,86.1,,No,82.8,315.0,,
2025-06-02 13:00:00,LDR001,OP1002,985.0,7.5,87.5,14,5,Fastened,No,83.3,37.4,No,dust,6,120,0,,79.3,,,No,,,5120,68.8
2025-06-02 14:00:00,DZR001,OP1002,2316.0,4.5,89.6,7,12,Fastened,No,83.1,36.8,No,clear,7,180,0,,80.3,81.7,53.3,No,,,,
2025-06-02 14:00:00,EXC001,OP1001,1476.0,12.9,70.5,11,3,Fastened,No,83.4,33.9,No,overcast,7,180,0,fuel_loss,,80.2,,No,74.3,261.2,,
2025-06-02 14:00:00,LDR001,OP1002,986.0,7.3,85.7,18,3,Fastened,No,94.7,38.6,No,dust,7,180,0,,88.8,,,No,,,4677,66.0
2025-06-02 15:00:00,DZR001,OP1002,2317.0,7.2,87.8,8,2,Fastened,No,83.3,34.5,No,clear,8,240,0,,84.2,68.4,53.1,,,,,
2025-06-02 15:00:00,EXC001,OP1001,1477.0,5.0,69.3,14,6,Fastened,No,82.5,33.1,No,overcast,8,240,0,,,62.3,,,72.8,319.3,,
2025-06-02 15:00:00,LDR001,OP1002,987.0,6.5,84.1,13,4,Fastened,No,88.4,37.2,No,dust,8,240,0,,80.3,,,,,,3897,65.7
2025-06-03 07:00:00,DZR001,OP1002,2318.0,6.3,95.7,14,11,Fastened,No,77.7,16.2,No,clear,0,0,0,,79.4,81.8,53.8,No,,,,
2025-06-03 07:00:00,EXC001,OP1001,1478.0,2.1,71.2,0,20,Fastened,No,78.0,17.5,No,clear,0,0,0,,,73.6,,No,76.5,270.8,,
2025-06-03 07:00:00,LDR001,OP1002,988.0,2.8,88.2,0,24,Fastened,No,77.9,24.1,No,hot,0,0,0,,73.0,,,No,,,0,69.8
2025-06-03 08:00:00,DZR001,OP1002,2319.0,5.7,94.3,12,4,Fastened,No,82.0,21.8,No,clear,1,60,0,,83.5,59.3,53.5,No,,,,
2025-06-03 08:00:00,EXC001,OP1001,1479.0,5.9,69.7,7,2,Fastened,No,81.5,20.9,No,clear,1,60,0,,,70.5,,No,74.2,275.0,,
2025-06-03 08:00:00,LDR001,OP1002,989.0,5.8,86.8,10,9,Fastened,No,80.7,25.8,No,hot,1,60,0,,78.5,,,Yes,,,4412,70.0
2025-06-03 09:00:00,DZR001,OP1002,2320.0,1.8,93.9,0,19,Fastened,No,77.8,22.0,No,clear,2,120,0,,80.5,72.7,52.4,No,,,,
2025-06-03 09:00:00,EXC001,OP1001,1480.0,6.3,68.2,12,3,Fastened,No,82.8,24.1,No,clear,2,120,0,,,72.3,,No,78.7,304.7,,
2025-06-03 09:00:00,LDR001,OP1002,990.0,5.6,85.4,16,8,Unfastened,Yes,91.9,30.4,No,hot,2,120,0,,93.0,,,No,,,4781,64.2
2025-06-03 10:00:00,DZR001,OP1002,2321.0,5.9,92.5,8,10,Fastened,No,86.0,29.7,No,clear,3,180,0,,90.9,59.1,52.0,No,,,,
2025-06-03 10:00:00,EXC001,OP1001,1481.0,4.5,67.1,8,6,Fastened,No,79.8,26.6,No,clear,3,180,0,,,69.9,,No,71.4,309.7,,
2025-06-03 10:00:00,LDR001,OP1002,991.0,2.6,84.8,0,14,Fastened,No,83.5,35.3,No,hot,3,180,1,,76.1,,,Yes,,,0,67.1
2025-06-03 11:00:00,DZR001,OP1002,2322.0,2.3,91.9,0,27,Fastened,No,82.4,30.3,No,clear,4,240,0,,86.9,71.9,53.1,No,,,,
2025-06-03 11:00:00,EXC001,OP1001,1482.0,6.7,65.5,8,3,Fastened,No,84.7,33.0,No,clear,4,240,0,,,60.4,,No,74.7,271.9,,
2025-06-03 11:00:00,LDR001,OP1002,992.0,5.9,83.4,6,3,Unfastened,Yes,90.4,37.8,No,hot,4,240,1,,87.9,,,Yes,,,3949,62.9
2025-06-03 12:00:00,DZR001,OP1002,2323.0,2.2,91.4,0,18,Fastened,No,82.0,33.3,No,clear,5,60,0,,84.5,56.1,52.1,No,,,,
2025-06-03 12:00:00,EXC001,OP1001,1483.0,7.1,63.7,7,7,Fastened,No,86.2,34.7,No,clear,5,300,0,,,78.6,,No,83.9,308.2,,
2025-06-03 12:00:00,LDR001,OP1002,993.0,5.9,81.9,6,7,Unfastened,Yes,91.5,41.9,No,hot,5,300,2,,90.6,,,No,,,4231,65.7
2025-06-03 13:00:00,DZR001,OP1002,2324.0,1.6,91.0,0,14,Fastened,No,86.9,36.6,No,clear,6,120,0,,89.3,65.3,53.6,No,,,,
2025-06-03 13:00:00,EXC001,OP1001,1484.0,4.5,62.6,6,7,Fastened,No,83.7,37.6,No,clear,6,360,0,,,58.3,,Yes,77.9,302.5,,
2025-06-03 13:00:00,LDR001,OP1002,994.0,7.0,80.2,11,9,Fastened,No,89.4,42.7,No,hot,6,360,3,,89.7,,,No,,,4252,69.1
2025-06-03 14:00:00,DZR001,OP1002,2325.0,4.0,90.0,7,2,Fastened,No,87.6,34.2,No,clear,7,180,0,,91.4,74.6,53.2,No,,,,
2025-06-03 14:00:00,EXC001,OP1001,1485.0,7.5,60.8,18,11,Unfastened,Yes,93.0,36.9,No,clear,7,420,0,,,84.9,,Yes,89.9,312.9,,
2025-06-03 14:00:00,LDR001,OP1002,995.0,5.5,78.9,10,9,Fastened,No,87.3,43.0,No,hot,7,420,3,,79.2,,,Yes,,,4506,60.4
2025-06-03 15:00:00,DZR001,OP1002,2326.0,5.9,88.6,7,4,Fastened,No,87.5,34.2,No,clear,8,240,0,,82.7,81.6,53.8,,,,,
2025-06-03 15:00:00,EXC001,OP1001,1486.0,6.3,59.3,6,10,Unfastened,Yes,87.9,34.2,No,clear,8,480,1,,,72.5,,,78.9,316.8,,
2025-06-03 15:00:00,LDR001,OP1002,996.0,6.7,77.2,13,12,Unfastened,Yes,89.3,42.4,No,hot,8,480,3,,89.5,,,,,,4666,61.6
2025-06-04 07:00:00,DZR001,OP1002,2327.0,5.3,73.2,7,12,Fastened,No,73.6,13.8,No,overcast,0,0,0,,71.8,60.1,52.9,No,,,,
2025-06-04 07:00:00,EXC001,OP1001,1487.0,5.7,75.8,9,6,Fastened,No,77.9,16.6,No,clear,0,0,0,,,77.9,,No,73.7,272.9,,
2025-06-04 07:00:00,LDR001,OP1002,997.0,5.4,92.5,10,3,Fastened,No,79.2,18.1,No,clear,0,0,0,,76.9,,,No,,,4199,64.9
2025-06-04 08:00:00,DZR001,OP1002,2328.0,2.5,72.6,0,15,Fastened,No,79.5,19.4,No,overcast,1,60,0,,72.7,80.8,52.8,No,,,,
2025-06-04 08:00:00,EXC001,OP1001,1488.0,5.7,74.4,6,5,Fastened,No,80.2,20.1,No,clear,1,60,0,,,82.9,,No,71.2,266.7,,
2025-06-04 08:00:00,LDR001,OP1002,998.0,5.4,91.2,15,6,Fastened,No,83.2,19.0,No,clear,1,60,0,,82.8,,,No,,,4250,70.7
2025-06-04 09:00:00,DZR001,OP1002,2329.0,5.0,71.4,15,11,Fastened,No,83.6,23.0,No,overcast,2,120,0,,80.2,84.3,52.6,No,,,,
2025-06-04 09:00:00,EXC001,OP1001,1489.0,4.5,73.3,8,9,Fastened,No,80.2,23.9,No,clear,2,120,0,,,87.3,,No,72.3,252.6,,
2025-06-04 09:00:00,LDR001,OP1002,999.0,1.7,90.8,0,19,Fastened,No,80.2,22.9,No,clear,2,120,0,,74.7,,,No,,,0,69.8
2025-06-04 10:00:00,DZR001,OP1002,2330.0,4.2,70.4,9,11,Fastened,No,79.2,24.6,No,overcast,3,180,0,,72.1,72.8,53.1,No,,,,
2025-06-04 10:00:00,EXC001,OP1001,1490.0,6.9,71.6,6,9,Fastened,No,84.9,26.3,No,clear,3,180,0,,,76.7,,Yes,81.0,276.8,,
2025-06-04 10:00:00,LDR001,OP1002,1000.0,4.2,89.7,9,11,Fastened,No,85.5,29.7,No,clear,3,180,0,,81.4,,,No,,,4986,62.3
2025-06-04 11:00:00,DZR001,OP1002,2331.0,6.6,68.8,7,3,Fastened,No,86.1,30.1,No,overcast,4,240,0,,82.4,71.9,53.8,No,,,,
2025-06-04 11:00:00,EXC001,OP1001,1491.0,7.5,69.8,6,11,Fastened,Yes,88.2,33.6,Yes,clear,4,240,0,,,85.9,,No,78.3,306.8,,
2025-06-04 11:00:00,LDR001,OP1002,1001.0,5.1,88.5,9,3,Fastened,No,85.5,30.2,No,clear,4,240,0,,76.8,,,No,,,4686,64.4
2025-06-04 12:00:00,DZR001,OP1002,2332.0,6.1,67.3,15,6,Fastened,No,93.8,34.3,No,overcast,5,60,0,,87.3,84.9,53.3,No,,,,
2025-06-04 12:00:00,EXC001,OP1001,1492.0,6.9,68.1,7,9,Fastened,No,85.8,34.1,No,clear,5,60,1,,,77.3,,No,83.8,281.6,,
2025-06-04 12:00:00,LDR001,OP1002,1002.0,6.4,86.9,9,7,Fastened,No,86.4,34.4,No,clear,5,300,0,,87.3,,,No,,,5029,69.5
2025-06-04 13:00:00,DZR001,OP1002,2333.0,4.4,66.2,0,0,Fastened,No,85.9,35.5,No,overcast,6,120,0,no_work_run,80.1,71.6,53.0,No,,,,
2025-06-04 13:00:00,EXC001,OP1001,1493.0,5.7,66.7,13,10,Fastened,No,84.3,35.5,No,clear,6,120,1,,,85.1,,No,80.4,272.8,,
2025-06-04 13:00:00,LDR001,OP1002,1003.0,6.0,85.5,12,7,Fastened,No,82.9,36.3,No,clear,6,360,0,,79.0,,,Yes,,,3804,61.7
2025-06-04 14:00:00,DZR001,OP1002,2334.0,7.2,64.5,15,5,Fastened,No,92.2,34.0,No,overcast,7,180,0,,97.1,64.6,52.4,No,,,,
2025-06-04 14:00:00,EXC001,OP1001,1494.0,5.2,65.4,12,7,Fastened,No,83.7,34.1,No,clear,7,180,1,,,76.1,,No,75.0,306.6,,
2025-06-04 14:00:00,LDR001,OP1002,1004.0,4.1,84.5,6,6,Unfastened,Yes,88.7,34.8,No,clear,7,420,0,,79.2,,,Yes,,,3922,62.6
2025-06-04 15:00:00,DZR001,OP1002,2335.0,4.7,63.3,11,5,Fastened,No,84.0,32.7,No,overcast,8,240,0,,79.8,68.6,53.8,,,,,
2025-06-04 15:00:00,EXC001,OP1001,1495.0,4.8,64.2,13,11,Fastened,No,88.9,36.0,No,clear,8,240,1,,,72.9,,,87.4,294.4,,
2025-06-04 15:00:00,LDR001,OP1002,1005.0,5.5,83.1,10,5,Unfastened,Yes,87.2,34.0,No,clear,8,480,1,,89.1,,,,,,3895,66.5
2025-06-05 07:00:00,DZR001,OP1002,2336.0,4.4,97.4,11,11,Fastened,No,74.7,17.0,No,clear,0,0,0,,78.8,62.6,54.2,No,,,,
2025-06-05 07:00:00,EXC001,OP1001,1496.0,4.2,88.8,17,12,Fastened,No,87.0,19.5,No,dust,0,0,0,,,72.2,,No,83.1,286.9,,
2025-06-05 07:00:00,LDR001,OP1002,1006.0,4.0,79.3,0,2,Fastened,No,79.0,14.4,No,overcast,0,0,0,no_work_run,81.3,,,No,,,0,67.8
2025-06-05 08:00:00,DZR001,OP1002,2337.0,6.7,95.7,15,4,Fastened,No,85.9,20.6,No,clear,1,60,0,,83.6,64.7,53.3,No,,,,
2025-06-05 08:00:00,EXC001,OP1001,1497.0,5.6,87.4,10,11,Fastened,No,82.4,24.5,No,dust,1,60,0,,,78.6,,No,76.6,312.9,,
2025-06-05 08:00:00,LDR001,OP1002,1007.0,4.4,78.2,10,12,Fastened,No,76.0,19.0,No,overcast,1,60,0,,75.6,,,No,,,5676,71.0
2025-06-05 09:00:00,DZR001,OP1002,2338.0,5.6,94.4,18,10,Fastened,No,86.4,25.8,No,clear,2,120,0,,89.8,74.2,53.9,No,,,,
2025-06-05 09:00:00,EXC001,OP1001,1498.0,4.5,86.3,8,8,Fastened,No,80.9,28.1,No,dust,2,120,0,,,67.3,,No,76.1,292.5,,
2025-06-05 09:00:00,LDR001,OP1002,1008.0,5.8,76.8,6,8,Fastened,No,77.1,21.7,No,overcast,2,120,0,,68.1,,,No,,,4553,69.1
2025-06-05 10:00:00,DZR001,OP1002,2339.0,6.7,92.7,11,8,Fastened,No,84.3,28.0,No,clear,3,180,0,,79.6,62.4,52.4,No,,,,
2025-06-05 10:00:00,EXC001,OP1001,1499.0,5.5,85.0,8,6,Fastened,No,83.6,30.6,No,dust,3,180,0,,,65.7,,No,80.6,254.1,,
2025-06-05 10:00:00,LDR001,OP1002,1009.0,4.4,75.7,8,3,Fastened,No,82.2,25.6,No,overcast,3,180,0,,72.6,,,No,,,5391,65.9
2025-06-05 11:00:00,DZR001,OP1002,2340.0,4.5,91.6,18,8,Fastened,No,91.3,32.9,No,clear,4,240,0,,96.1,64.9,53.0,No,,,,
2025-06-05 11:00:00,EXC001,OP1001,1500.0,4.4,83.9,10,4,Fastened,No,83.0,36.7,No,dust,4,240,0,,,77.8,,No,73.9,299.1,,
2025-06-05 11:00:00,LDR001,OP1002,1010.0,5.9,74.3,13,4,Fastened,No,85.3,28.3,No,overcast,4,240,0,,79.9,,,No,,,4584,62.5
2025-06-05 12:00:00,DZR001,OP1002,2341.0,5.2,90.4,10,12,Fastened,No,87.4,33.8,No,clear,5,60,0,,84.2,64.3,53.7,No,,,,
2025-06-05 12:00:00,EXC001,OP1001,1501.0,6.1,82.4,12,4,Fastened,No,87.9,35.6,No,dust,5,60,0,,,81.2,,No,85.4,294.4,,
2025-06-05 12:00:00,LDR001,OP1002,1011.0,5.8,72.9,11,8,Fastened,No,85.2,32.8,No,overcast,5,300,0,,75.5,,,Yes,,,5325,61.0
2025-06-05 13:00:00,DZR001,OP1002,2342.0,4.2,89.3,12,2,Fastened,No,89.4,36.0,No,clear,6,120,0,,87.2,77.6,54.0,No,,,,
2025-06-05 13:00:00,EXC001,OP1001,1502.0,4.1,81.4,17,12,Fastened,No,90.1,36.9,No,dust,6,120,0,,,58.5,,No,81.8,276.8,,
2025-06-05 13:00:00,LDR001,OP1002,1012.0,6.9,71.2,11,5,Unfastened,Yes,84.0,35.6,No,overcast,6,360,0,,81.8,,,Yes,,,4074,61.3
2025-06-05 14:00:00,DZR001,OP1002,2343.0,7.0,87.6,17,8,Fastened,No,94.6,36.1,No,clear,7,180,0,,91.6,64.9,53.8,No,,,,
2025-06-05 14:00:00,EXC001,OP1001,1503.0,7.2,79.7,12,11,Fastened,No,86.2,39.2,No,dust,7,180,0,,,64.6,,No,76.1,279.5,,
2025-06-05 14:00:00,LDR001,OP1002,1013.0,6.8,69.5,16,11,Unfastened,Yes,89.6,32.2,No,overcast,7,420,1,,80.4,,,No,,,5245,62.4
